No.,label,Mnemonic,SubSpecies,Quadrat,PX,PY,PXE,PXN,PYE,PYN,UTM Northi,UTM Eastin,TreeID,Tag,StemID,StemTag,Census,DBH,HOM,Date,Codes,Stem,Status,geometry,easting_short,northing_short,tree_id
267348,Euclea divinorum,EUCLDI,,5010,985.60742,194.09891,888.2155921,427.1943918,-84.12879623,174.9192171,32010.43361,263713.5568,179899,500826,363347,500826,1,14.0,0.5,4/14/12,M,main,alive,POINT (263713.5568 32010.43361),263714.0,32010.0,17252
267405,Euclea divinorum,EUCLDI,,5011,984.88898,215.9944,887.568144,426.8829965,-93.61901551,194.6511258,32029.85412,263703.4191,179964,501048,363569,501048,1,24.0,0.5,4/17/12,M,main,alive,POINT (263703.4191 32029.85412),263703.0,32030.0,16177
267442,Euclea divinorum,EUCLDI,,5012,989.36151,226.27702,891.5987254,428.8215368,-98.07583828,203.9176788,32041.05922,263702.9929,180003,501168,363690,501168,1,15.0,0.5,4/18/12,M,main,alive,POINT (263702.9929 32041.05922),263703.0,32041.0,15506
267463,Euclea divinorum,EUCLDI,,5012,994.14478,230.17171,895.9093412,430.894762,-99.76392391,207.4275188,32046.64228,263705.6154,180031,501251,363771,501251,1,12.0,0.5,4/18/12,M,main,alive,POINT (263705.6154 32046.64228),263706.0,32047.0,15179
267576,Euclea divinorum,EUCLDI,,5014,989.81873,269.17465,892.0107656,429.0197108,-116.6690698,242.5764217,32079.91613,263684.8117,180135,501593,364113,501593,1,19.0,0.5,4/20/12,M,main,alive,POINT (263684.8117 32079.91613),263685.0,32080.0,13268
267601,Euclea divinorum,EUCLDI,,5014,990.91821,268.81549,893.0016016,429.4962613,-116.5133982,242.2527517,32080.06901,263685.9582,180166,501695,364215,501695,1,19.0,0.5,4/20/12,,main,alive,POINT (263685.9582 32080.06901),263686.0,32080.0,13294
267615,Euclea divinorum,EUCLDI,,5014,996.15399,265.49704,897.7200131,431.7656191,-115.0750737,239.2622111,32079.34783,263692.1149,180187,501756,364276,501756,1,10.0,0.5,4/20/12,,main,alive,POINT (263692.1149 32079.34783),263692.0,32079.0,13350
267620,Euclea divinorum,EUCLDI,,5014,999.69458,267.12332,900.9107432,433.3002262,-115.7799565,240.7277918,32082.34802,263694.6008,180191,501765,364285,501765,1,29.0,0.5,4/20/12,M,main,alive,POINT (263694.6008 32082.34802),263695.0,32082.0,13188
267667,Euclea divinorum,EUCLDI,,5016,986.34192,315.25,888.8775132,427.512748,-136.6396288,284.0988813,32119.93163,263661.7079,180270,502098,364620,502098,1,33.0,0.5,4/23/12,,main,alive,POINT (263661.7079 32119.93163),263662.0,32120.0,11091
267672,Euclea divinorum,EUCLDI,,5016,985.54181,316.8266,888.1564653,427.1659543,-137.3229786,285.5196911,32121.00565,263660.3035,180278,502113,364636,502113,1,18.0,0.5,4/23/12,M,main,alive,POINT (263660.3035 32121.00565),263660.0,32121.0,11039
267791,Euclea divinorum,EUCLDI,,5017,985.26855,336.45731,887.9102072,427.0475145,-145.8315684,303.2106118,32138.57813,263651.5486,180348,502383,364906,502383,1,27.0,0.48,4/25/12,M,main,alive,POINT (263651.5486 32138.57813),263652.0,32139.0,10004
267841,Euclea divinorum,EUCLDI,,5019,999.87292,379.36139,901.0714607,433.3775246,-164.4275956,341.8751673,32183.57269,263646.1139,180521,503134,365657,503134,1,40.0,0.5,5/11/12,M,main,alive,POINT (263646.1139 32183.57269),263646.0,32184.0,7223
267849,Euclea divinorum,EUCLDI,,5019,990.05499,367.1485,892.2236798,429.1221136,-159.1341309,330.869082,32168.3112,263642.5595,180550,503252,365775,503252,1,23.0,0.5,5/11/12,M,main,alive,POINT (263642.5595 32168.3112),263643.0,32168.0,8283
267854,Euclea divinorum,EUCLDI,,5019,996.60309,362.01602,898.1247358,431.9602737,-156.9095467,326.243763,32166.52404,263650.6852,180576,503358,365881,503358,1,13.0,0.5,5/11/12,,main,alive,POINT (263650.6852 32166.52404),263651.0,32167.0,8285
267972,Euclea divinorum,EUCLDI,,5020,988.1228,392.90421,890.4824173,428.2846395,-170.2974953,354.0797669,32190.68441,263629.6549,180641,503585,366108,503585,1,12.0,0.5,6/10/12,M,main,alive,POINT (263629.6549 32190.68441),263630.0,32191.0,6856
268029,Euclea divinorum,EUCLDI,,5020,999.93213,387.25974,901.1248199,433.4031882,-167.850998,348.9930496,32190.71624,263642.7438,180709,503827,366350,503827,1,18.0,0.5,6/10/12,M,main,alive,POINT (263642.7438 32190.71624),263643.0,32191.0,6823
268045,Euclea divinorum,EUCLDI,,5021,982.47571,404.72128,885.3933389,425.8370066,-175.4193988,364.7291447,32198.88615,263619.4439,180733,503933,366456,503933,1,24.0,0.5,9/22/12,M,main,alive,POINT (263619.4439 32198.88615),263619.0,32199.0,6451
268054,Euclea divinorum,EUCLDI,,5021,981.62292,407.02844,884.6248165,425.4673796,-176.4193971,366.808325,32200.5957,263617.6754,180743,503962,366486,503963,1,27.0,0.5,9/22/12,,main,alive,POINT (263617.6754 32200.5957),263618.0,32201.0,6331
268075,Euclea divinorum,EUCLDI,,5021,982.70874,407.28983,885.6033423,425.9380094,-176.5326921,367.043886,32201.3019,263618.5407,180754,504003,366526,504003,1,23.0,0.5,9/22/12,M,main,alive,POINT (263618.5407 32201.3019),263619.0,32201.0,6313
268197,Euclea divinorum,EUCLDI,,5021,998.16461,412.29211,899.5319557,432.6370874,-178.7008433,371.5518706,32212.50896,263630.3011,180856,504393,366916,504393,1,10.0,0.5,9/22/12,,main,alive,POINT (263630.3011 32212.50896),263630.0,32213.0,5685
268222,Euclea divinorum,EUCLDI,,5021,992.78607,409.63251,894.6848908,430.3058527,-177.548086,369.1550764,32207.78093,263626.6068,180881,504443,366965,504443,1,12.0,0.5,9/22/12,M,main,alive,POINT (263626.6068 32207.78093),263627.0,32208.0,5954
268225,Euclea divinorum,EUCLDI,,5021,997.35712,405.77017,898.804257,432.2870949,-175.8740219,365.6743897,32206.28148,263632.4002,180886,504454,366976,504454,1,14.0,0.5,9/22/12,M,main,alive,POINT (263632.4002 32206.28148),263632.0,32206.0,6059
268234,Euclea divinorum,EUCLDI,,5021,996.80688,407.89514,898.3083884,432.0486029,-176.7950532,367.5893829,32207.95799,263630.9833,180892,504469,366991,504469,1,12.0,0.5,9/22/12,,main,alive,POINT (263630.9833 32207.95799),263631.0,32208.0,5930
268247,Euclea divinorum,EUCLDI,,5021,997.83691,403.10849,899.236637,432.4950515,-174.720363,363.275721,32204.09077,263633.9863,180905,504507,367029,504507,1,22.0,0.5,9/22/12,M,main,alive,POINT (263633.9863 32204.09077),263634.0,32204.0,6152
268276,Euclea divinorum,EUCLDI,,5022,984.05145,423.95859,886.8133737,426.5199836,-183.7574762,382.0655389,32216.90552,263612.5259,180927,504582,367104,504582,1,14.0,0.5,10/9/12,X,main,alive,POINT (263612.5259 32216.90552),263613.0,32217.0,5469
268395,Euclea divinorum,EUCLDI,,5022,997.93481,422.57477,899.3248631,432.5374845,-183.1576835,380.8184597,32221.67594,263625.6372,181198,505518,368040,505518,1,15.0,0.5,10/9/12,,main,alive,POINT (263625.6372 32221.67594),263626.0,32222.0,5268
268772,Euclea divinorum,EUCLDI,,5024,985.4054,464.81204,888.0335345,427.1068297,-201.4646934,418.8820954,32254.30893,263596.0388,181673,507193,369715,507193,1,20.0,0.5,6/11/13,M,main,alive,POINT (263596.0388 32254.30893),263596.0,32254.0,3597
268795,Euclea divinorum,EUCLDI,,5024,980.31494,474.37341,883.4460833,424.9004584,-205.6089029,427.498668,32260.71913,263587.3072,181705,507285,369807,507285,1,27.0,0.5,6/11/13,M,main,alive,POINT (263587.3072 32260.71913),263587.0,32261.0,3334
268878,Euclea divinorum,EUCLDI,,5025,980.79816,480.63391,883.8815544,425.1099017,-208.3224078,433.1405429,32266.57044,263585.0291,182010,508361,370884,508361,1,11.0,0.5,6/18/13,,main,alive,POINT (263585.0291 32266.57044),263585.0,32267.0,3014
268891,Euclea divinorum,EUCLDI,,5025,981.96832,482.81711,884.9360862,425.6170872,-209.2686778,435.1080121,32269.0451,263585.1374,182019,508388,370911,508388,1,30.0,0.5,6/18/13,M,main,alive,POINT (263585.1374 32269.0451),263585.0,32269.0,2934
268927,Euclea divinorum,EUCLDI,,5025,983.7782,481.30386,886.5671246,426.4015482,-208.6127859,433.7442924,32268.46584,263587.4243,182036,508471,370994,508471,1,17.0,0.5,6/18/13,,main,alive,POINT (263587.4243 32268.46584),263587.0,32268.0,2996
269172,Euclea divinorum,EUCLDI,,5106,1007.76855,103.0102,908.1868918,436.7997481,-44.64797935,92.83134839,31937.9511,263773.0089,182466,510395,372727,510395,1,23.0,0.5,4/11/12,M,main,alive,POINT (263773.0089 31937.9511),263773.0,31938.0,21740
269274,Euclea divinorum,EUCLDI,,5109,1017.24438,166.95432,916.726377,440.9068818,-72.36344587,150.4568931,31999.68377,263753.8329,182637,510945,373277,510945,1,10.0,0.5,4/14/12,M,main,alive,POINT (263753.8329 31999.68377),263754.0,32000.0,17769
269374,Euclea divinorum,EUCLDI,,5112,1004.5777,220.13763,905.3113425,435.4167297,-95.41482648,198.3849466,32042.12168,263719.3665,183270,511440,375923,511440,1,20.0,0.5,4/19/12,,main,alive,POINT (263719.3665 32042.12168),263719.0,32042.0,15477
269417,Euclea divinorum,EUCLDI,,5112,1012.29999,237.2224,912.270562,438.7638219,-102.8199228,213.7815018,32060.86532,263718.9206,183307,511570,376053,511570,1,12.0,0.5,4/19/12,M,main,alive,POINT (263718.9206 32060.86532),263719.0,32061.0,14369
269421,Euclea divinorum,EUCLDI,,5112,1010.1673,236.0918,910.3486117,437.8394445,-102.3298839,212.762621,32058.92207,263717.4887,183309,511574,376057,511574,1,17.0,0.5,4/19/12,M,main,alive,POINT (263717.4887 32058.92207),263717.0,32059.0,14411
269427,Euclea divinorum,EUCLDI,,5112,1011.80957,239.89841,911.8286024,438.5512579,-103.9797928,216.1930845,32063.06434,263717.3188,183311,511580,376063,511580,1,18.0,0.5,4/19/12,,main,alive,POINT (263717.3188 32063.06434),263717.0,32063.0,14246
269503,Euclea divinorum,EUCLDI,,5114,1009.2171,265.51578,909.4923048,437.4275969,-115.0831963,239.2790993,32085.0267,263703.8791,183374,511797,376280,511797,1,13.0,0.5,4/21/12,M,main,alive,POINT (263703.8791 32085.0267),263704.0,32085.0,12991
269599,Euclea divinorum,EUCLDI,,5114,1017.2019,265.39194,916.6880946,440.8884696,-115.02952,239.1674964,32088.37597,263711.1286,183410,512007,376489,512007,1,45.0,0.46,4/21/12,M,main,alive,POINT (263711.1286 32088.37597),263711.0,32088.0,12810
269697,Euclea divinorum,EUCLDI,,5116,1014.66382,312.4541,914.4008125,439.7883829,-135.4277946,281.5792554,32129.68764,263688.443,183515,512519,377000,512519,1,25.0,0.5,4/24/12,M,main,alive,POINT (263688.443 32129.68764),263688.0,32130.0,10599
269715,Euclea divinorum,EUCLDI,,5116,1015.93018,310.73459,915.5420384,440.3372646,-134.6825029,280.0296571,32128.68692,263690.3295,183522,512537,377018,512537,1,16.0,0.5,4/24/12,,main,alive,POINT (263690.3295 32128.68692),263690.0,32129.0,10650
269747,Euclea divinorum,EUCLDI,,5117,1003.20123,329.31387,904.070887,434.8201227,-142.7353686,296.7730438,32139.91317,263670.8055,183540,512625,377106,512625,1,15.0,0.5,4/25/12,M,main,alive,POINT (263670.8055 32139.91317),263671.0,32140.0,9983
269823,Euclea divinorum,EUCLDI,,5117,1009.00348,337.09052,909.2997934,437.335007,-146.1060223,303.7812518,32149.43626,263672.6638,183624,512946,377426,512946,1,19.0,0.5,4/25/12,M,main,alive,POINT (263672.6638 32149.43626),263673.0,32149.0,9503
269826,Euclea divinorum,EUCLDI,,5117,1008.76544,334.4982,909.0852751,437.2318327,-144.9824263,301.4450893,32146.99692,263673.5728,183632,512977,377457,512977,1,30.0,0.54,4/25/12,M,main,alive,POINT (263673.5728 32146.99692),263674.0,32147.0,9594
269845,Euclea divinorum,EUCLDI,,5117,1013.62122,336.67941,913.461236,439.3364861,-145.9278338,303.4107652,32151.06725,263677.0034,183654,513064,377544,513064,1,32.0,0.5,4/25/12,M,main,alive,POINT (263677.0034 32151.06725),263677.0,32151.0,9354
269876,Euclea divinorum,EUCLDI,,5117,1019.72772,325.85303,918.9643282,441.9832423,-141.2353277,293.6541833,32143.95743,263687.199,183693,513218,377698,513218,1,12.0,0.52,4/25/12,,main,alive,POINT (263687.199 32143.95743),263687.0,32144.0,9735
269883,Euclea divinorum,EUCLDI,,5118,1002.87805,345.70667,903.7796417,434.6800459,-149.8405426,311.5460054,32154.54605,263663.4091,183720,513304,377784,513304,1,10.0,0.5,5/11/12,,main,alive,POINT (263663.4091 32154.54605),263663.0,32155.0,9135
270021,Euclea divinorum,EUCLDI,,5120,1008.50842,381.92236,908.8536523,437.1204319,-165.5376035,344.1830776,32189.62351,263652.786,184395,515775,380251,515775,1,17.0,0.5,10/18/14,M,main,alive,POINT (263652.786 32189.62351),263653.0,32190.0,6879
270049,Euclea divinorum,EUCLDI,,5120,1004.83661,390.37601,905.5446686,435.5289497,-169.201691,351.8013885,32195.65034,263645.813,184412,515857,380333,515857,1,40.0,0.5,10/18/14,M,main,alive,POINT (263645.813 32195.65034),263646.0,32196.0,6566
270134,Euclea divinorum,EUCLDI,,5121,1000.15637,412.8111,901.3269019,433.5003811,-178.9257905,372.0195771,32213.83996,263631.8711,184644,516867,381343,516867,1,20.0,0.5,10/20/14,M,main,alive,POINT (263631.8711 32213.83996),263632.0,32214.0,5637
270153,Euclea divinorum,EUCLDI,,5121,1010.50592,401.40564,910.6537713,437.9862135,-173.9822923,361.7411364,32208.04735,263646.1415,184752,517335,381811,517335,1,54.0,0.54,10/20/14,"M,Q",main,alive,POINT (263646.1415 32208.04735),263646.0,32208.0,5931
270158,Euclea divinorum,EUCLDI,,5122,1001.55231,428.26346,902.5849034,434.105427,-185.6233472,385.9450274,32228.37045,263626.4316,184834,517797,382273,517797,1,45.0,0.5,10/23/14,M,main,alive,POINT (263626.4316 32228.37045),263626.0,32228.0,4973
270276,Euclea divinorum,EUCLDI,,5125,1017.2243,497.9523,916.7082812,440.8981784,-215.8287627,448.7476332,32297.96581,263610.3495,183093,5111813,375344,5111813,1,17.0,0.5,11/21/14,M,main,alive,POINT (263610.3495 32297.96581),263610.0,32298.0,1835
270304,Euclea divinorum,EUCLDI,,5204,1032.927,78.1079,930.8593343,447.7042406,-33.85451059,70.38974468,31926.41399,263806.4748,185325,520059,384537,520059,1,39.0,0.5,10/14/14,M,main,alive,POINT (263806.4748 31926.41399),263806.0,31926.0,22512
270326,Euclea divinorum,EUCLDI,,5204,1036.17615,76.3549,933.7874227,449.1125282,-33.09470323,68.80996565,31926.24249,263810.1627,185331,520083,384561,520083,1,23.0,0.5,10/14/14,,main,alive,POINT (263810.1627 31926.24249),263810.0,31926.0,22484
270343,Euclea divinorum,EUCLDI,,5204,1036.66223,71.9931,934.2254712,449.3232111,-31.20415689,64.87917262,31922.52238,263812.4913,185342,520102,384580,520102,1,28.0,0.5,10/14/14,M,main,alive,POINT (263812.4913 31922.52238),263812.0,31923.0,22717
270347,Euclea divinorum,EUCLDI,,5204,1038.0282,73.5294,935.4564642,449.915267,-31.8700394,66.26366465,31924.49893,263813.0564,185344,520106,384584,520106,1,26.0,0.43,10/14/14,M,main,alive,POINT (263813.0564 31924.49893),263813.0,31924.0,22683
270362,Euclea divinorum,EUCLDI,,5205,1036.47778,84.25738,934.0592475,449.2432644,-36.51989572,75.93156986,31933.49483,263807.0094,185376,520154,384632,520154,1,24.0,0.5,10/14/14,,main,alive,POINT (263807.0094 31933.49483),263807.0,31933.0,22062
270403,Euclea divinorum,EUCLDI,,5208,1038.82056,149.85341,936.170528,450.2587017,-64.9513539,135.0457927,31993.62449,263780.6892,185471,520451,384929,520451,1,21.0,0.5,10/15/14,,main,alive,POINT (263780.6892 31993.62449),263781.0,31994.0,18153
270411,Euclea divinorum,EUCLDI,,5209,1039.17896,171.519,936.493513,450.4140439,-74.34192702,154.5705187,32013.30456,263771.6216,185511,520536,385014,520536,1,32.0,0.5,10/17/14,M,main,alive,POINT (263771.6216 32013.30456),263772.0,32013.0,17069
270422,Euclea divinorum,EUCLDI,,5210,1035.68005,196.6515,933.3403444,448.8975022,-85.23517197,177.2195754,32034.43708,263757.5752,185535,520581,385059,520581,1,40.0,0.5,10/17/14,M,main,alive,POINT (263757.5752 32034.43708),263758.0,32034.0,15991
270440,Euclea divinorum,EUCLDI,,5211,1038.51184,213.67239,935.8923138,450.1248924,-92.61258066,192.5585629,32051.00346,263752.7497,185565,520647,385125,520647,1,33.0,0.5,10/18/14,,main,alive,POINT (263752.7497 32051.00346),263753.0,32051.0,14931
270449,Euclea divinorum,EUCLDI,,5212,1020.63837,220.42085,919.7849932,442.3779477,-95.53758326,198.6401805,32049.33813,263733.7174,185583,520682,385160,520682,1,31.0,0.5,10/18/14,,main,alive,POINT (263733.7174 32049.33813),263734.0,32049.0,15092
270454,Euclea divinorum,EUCLDI,,5212,1029.18616,237.9248,927.4881417,446.0828386,-103.1243659,214.4144949,32068.81733,263733.8338,185596,520721,385199,520721,1,33.0,0.5,10/18/14,M,main,alive,POINT (263733.8338 32068.81733),263734.0,32069.0,13889
270457,Euclea divinorum,EUCLDI,,5212,1028.34277,233.089,926.7280905,445.7172859,-101.0283725,210.0565397,32064.09383,263735.1697,185597,520724,385202,520724,1,26.0,0.5,10/18/14,M,main,alive,POINT (263735.1697 32064.09383),263735.0,32064.0,14201
270462,Euclea divinorum,EUCLDI,,5212,1039.328,238.5251,936.6278258,450.4786427,-103.3845555,214.9554768,32073.75412,263742.7133,185612,520765,385243,520765,1,23.0,0.5,10/18/14,,main,alive,POINT (263742.7133 32073.75412),263743.0,32074.0,13642
270471,Euclea divinorum,EUCLDI,,5212,1035.22437,223.83354,932.9296919,448.6999957,-97.01675438,201.7156489,32058.73564,263745.3829,185628,520794,385272,520794,1,42.0,0.5,10/18/14,M,main,alive,POINT (263745.3829 32058.73564),263745.0,32059.0,14457
270492,Euclea divinorum,EUCLDI,,5213,1034.57678,247.23405,932.3460929,448.4193091,-107.1592984,222.8038605,32079.54317,263734.6568,185678,520880,385358,520880,1,29.0,0.59,10/19/14,M,main,alive,POINT (263734.6568 32079.54317),263735.0,32080.0,13297
270518,Euclea divinorum,EUCLDI,,5215,1025.78638,298.70889,924.4243076,444.6092631,-129.4701724,269.1922648,32122.12153,263704.4241,185730,520976,385454,520976,1,23.0,0.5,10/20/14,,main,alive,POINT (263704.4241 32122.12153),263704.0,32122.0,11011
270526,Euclea divinorum,EUCLDI,,5215,1029.0282,294.72839,927.3457904,446.0143736,-127.7448939,265.605094,32119.93947,263709.0709,185743,520996,385474,520996,1,27.0,0.5,10/20/14,"M,Q",main,alive,POINT (263709.0709 32119.93947),263709.0,32120.0,11118
270543,Euclea divinorum,EUCLDI,,5215,1035.87048,283.63101,933.5119572,448.9800408,-122.9349276,255.6042907,32112.90433,263720.047,185779,521082,385560,521082,1,34.0,0.5,10/20/14,,main,alive,POINT (263720.047 32112.90433),263720.0,32113.0,11470
270566,Euclea divinorum,EUCLDI,,5216,1029.36877,306.29239,927.6527073,446.1619877,-132.7571086,276.0264087,32130.5084,263704.3656,185800,521136,385614,521136,1,29.0,0.5,10/21/14,M,main,alive,POINT (263704.3656 32130.5084),263704.0,32131.0,10536
270575,Euclea divinorum,EUCLDI,,5216,1031.35535,316.07339,929.4429854,447.0230363,-136.9965129,284.8409088,32140.18395,263701.9165,185822,521187,385665,521187,1,21.0,0.5,10/21/14,,main,alive,POINT (263701.9165 32140.18395),263702.0,32140.0,10005
270576,Euclea divinorum,EUCLDI,,5216,1034.72876,315.64679,932.4830552,448.4851821,-136.8116105,284.4564629,32141.26165,263705.1414,185825,521199,385677,521199,1,51.0,0.5,10/21/14,M,main,alive,POINT (263705.1414 32141.26165),263705.0,32141.0,9921
270597,Euclea divinorum,EUCLDI,,5217,1024.51587,330.75571,923.2793418,444.0585826,-143.3603091,298.0724098,32150.45099,263689.389,185873,521316,385794,521316,1,22.0,0.5,10/22/14,,main,alive,POINT (263689.389 32150.45099),263689.0,32150.0,9403
270602,Euclea divinorum,EUCLDI,,5217,1038.16394,334.29459,935.5787912,449.9741012,-144.8941751,301.2615988,32159.5557,263700.1546,185893,521380,385858,521380,1,21.0,0.5,10/22/14,,main,alive,POINT (263700.1546 32159.5557),263700.0,32160.0,8705
270605,Euclea divinorum,EUCLDI,,5217,1030.66248,324.56583,928.8185806,446.7227238,-140.6774133,292.4941767,32147.5369,263697.6112,185899,521391,385869,521391,1,20.0,0.5,10/22/14,,main,alive,POINT (263697.6112 32147.5369),263698.0,32148.0,9566
270618,Euclea divinorum,EUCLDI,,5218,1024.82117,358.83069,923.5544739,444.1909096,-155.5289208,323.3731883,32175.8841,263677.4956,185934,521461,385939,521461,1,35.0,0.5,10/23/14,M,main,alive,POINT (263677.4956 32175.8841),263677.0,32176.0,7693
270625,Euclea divinorum,EUCLDI,,5218,1038.09985,359.4816,935.5210342,449.9463225,-155.8110464,323.9597792,32182.2261,263689.18,185961,521522,386000,521522,1,25.0,0.5,10/23/14,,main,alive,POINT (263689.18 32182.2261),263689.0,32182.0,7385
270634,Euclea divinorum,EUCLDI,,5219,1028.15576,362.01477,926.5595597,445.6362296,-156.9090049,326.2426365,32180.19887,263679.1206,186028,521688,386166,521688,1,35.0,0.5,10/24/14,,main,alive,POINT (263679.1206 32180.19887),263679.0,32180.0,7506
270644,Euclea divinorum,EUCLDI,,5223,1034.75854,447.25671,932.5098925,448.4980898,-193.855641,403.061478,32259.87957,263648.1243,186289,522251,386729,522251,1,23.0,0.5,11/7/14,,main,alive,POINT (263648.1243 32259.87957),263648.0,32260.0,3342
